bank	batch	word	field	severity	category	current	correct	why
verbs	verbs_004	vertun	english	low	gloss	be mistaken/busy/make a mistake	sich vertun — make a mistake, slip up	"busy" is not a sense; reflexive not marked.
verbs	verbs_004	wiederkehren	auxiliary	high	aux	UNSET (→ hat); go back	sein ("der Sommer ist wiedergekehrt"); gloss "return, come back; recur"	motion verb, and "go back" reverses the direction of the German.
verbs	verbs_004	zusteuern	auxiliary	medium	aux	UNSET (→ hat)	sein for "head for" ("wir sind auf die Krise zugesteuert")	motion verb.
verbs	verbs_004	abfassen	english	medium	gloss	bust/catch in the act/compose	draft, draw up, compose (a text)	the standard sense is last, behind two regional colloquialisms.
verbs	verbs_004	abstauben	english	low	gloss	dust/dust off/scold	dust, dust off; (colloq.) swipe, nab	"scold" is wrong.
verbs	verbs_004	anprobieren	english	low	gloss	try	try on (clothes)	bare "try" is misleading — that is versuchen/probieren.
verbs	verbs_004	aufschrecken	type	low	verbform	regular	weak transitive (schreckte auf, hat aufgeschreckt) = startle; strong intransitive (schrak auf, ist aufgeschreckt) = start, jump	intransitive strong conjugation with sein is missing. uncertain: yes
verbs	verbs_004	ausharren	english	medium	gloss	abide/hold out/patiently	hold out, persevere, wait patiently	"patiently" is an adverb, not a translation.
verbs	verbs_004	flirten	english	low	gloss	coquet/flirt	flirt	archaic "coquet" placed first.
verbs	verbs_004	hinsetzen	cefr	medium	cefr	C1	A1/A2	"sich hinsetzen — sit down" is beginner vocabulary.
verbs	verbs_004	umsiedeln	auxiliary	low	aux	UNSET (→ hat)	sein when intransitive ("sie sind umgesiedelt"); haben when transitive	two-auxiliary verb. uncertain: yes
verbs	verbs_004	versöhnen	english	medium	gloss	reconcile/resign	reconcile; sich versöhnen = make up (with sb.)	"resign" is wrong.
verbs	verbs_004	verziehen	english	low	gloss	disappear/distort/warp	pull out of shape, contort (the face); sich verziehen = warp, (colloq.) clear off; verziehen (move house) takes sein; also "spoil (a child)"	senses jumbled and the frequent "spoil (a child)" sense is absent.
verbs	verbs_004	wegschmeißen	english	medium	gloss	be in stitches/crack up/discard	throw away, chuck out; sich wegschmeißen (vor Lachen) = be in stitches	the plain sense is last and the idiom needs the reflexive.
verbs	verbs_004	wiederhaben	english	medium	gloss	back/got/have	have back, get back ("ich will es wiederhaben")	gloss is three stray words, no translation.
verbs	verbs_004	zirkulieren	auxiliary	low	aux	sein	haben ("das Blut hat zirkuliert")	standard German uses haben; sein is regional. uncertain: yes
verbs	verbs_004	abreisen	auxiliary	high	aux	UNSET (→ hat)	sein ("wir sind abgereist")	motion verb; a very common A2 word taught with sein.
verbs	verbs_004	einpreisen	english	low	gloss	determine the price structure/set the prices	price in, factor into the price	gloss describes the wrong action.
verbs	verbs_004	joggen	auxiliary	medium	aux	UNSET (→ hat)	sein ("ich bin gejoggt")	motion verb; sein is the standard perfect.
verbs	verbs_004	starren	english	medium	gloss	be covered/stare	stare, gaze fixedly	an obscure sense (starren vor Schmutz) precedes the only sense learners need.
verbs	verbs_004	vergnügen	english	medium	gloss	please	sich vergnügen — enjoy oneself, have a good time	reflexive-only verb glossed as a transitive "please".
verbs	verbs_004	verzweifeln	auxiliary	medium	aux	UNSET (→ hat)	sein ("ich bin daran verzweifelt")	change-of-state verb.
verbs	verbs_004	weggehen	cefr	low	cefr	C1	A2/B1	"go away, leave" is early vocabulary.
verbs	verbs_004	abstammen	english	low	gloss	descend	be descended from, originate from	bare "descend" reads as "go down"; the verb is only used with von.
verbs	verbs_004	auferstehen	auxiliary	high	aux	haben	sein ("Christus ist auferstanden")	change-of-state verb; haben is impossible here.
verbs	verbs_004	durchlassen	english	medium	gloss	leak/let get away someone/let off somebody	let through, let pass; leak (of a roof)	gloss is ungrammatical English and misses the core sense.
verbs	verbs_004	freisprechen	english	medium	gloss	exculpate	acquit (in court); absolve	the legal term learners need, "acquit", is missing.
verbs	verbs_004	heulen	english	low	gloss	bawl/blubber/hoot	howl (wind, wolf, siren); cry, weep	both core senses missing behind three colloquialisms.
verbs	verbs_004	konzertieren	english	low	gloss	concert/give a concert	give a concert, perform	"concert" is not an English verb in this sense.
verbs	verbs_004	krabbeln	auxiliary	medium	aux	UNSET (→ hat)	sein ("das Baby ist gekrabbelt")	motion verb.
verbs	verbs_004	mutieren	auxiliary	low	aux	UNSET (→ hat); crack/mutate	sein for the biological sense ("das Virus ist mutiert"); gloss "mutate; (of a voice) break"	main sense takes sein and is listed second. uncertain: yes
verbs	verbs_004	rudern	auxiliary	low	aux	UNSET (→ hat)	sein when covering distance ("wir sind über den See gerudert")	motion verb, two-auxiliary. uncertain: yes
verbs	verbs_004	stranden	auxiliary	high	aux	UNSET (→ hat)	sein ("wir sind in Rom gestrandet")	change-of-state/position verb, never haben.
verbs	verbs_004	abschießen	english	medium	gloss	fire/get drunk/oust	shoot down (a plane), shoot (an animal); fire, launch	"get drunk" is not a sense and "shoot down" is missing.
verbs	verbs_004	einwickeln	english	medium	gloss	envelop/fool/hoodwink	wrap (up); (colloq.) take in, hoodwink	the everyday sense "wrap up" is missing.
verbs	verbs_004	flüstern	english	medium	gloss	susurrate/whisper	whisper	an all-but-unknown English word is placed before the plain equivalent in an A2 entry.
verbs	verbs_004	schränken	word	medium	junk	schränken = restrict	drop, or gloss as the carpentry term "set (saw teeth)"; the verb meaning "restrict" is einschränken	bare schränken is not a live lemma in this sense — the gloss belongs to einschränken.
verbs	verbs_004	verenden	auxiliary	high	aux	UNSET (→ hat)	sein ("das Tier ist verendet")	change-of-state verb.
verbs	verbs_004	verstauben	auxiliary	high	aux	UNSET (→ hat)	sein ("die Bücher sind verstaubt")	change-of-state verb.
verbs	verbs_004	zutragen	english	medium	gloss	befall	carry to, report, tell (tales); sich zutragen = happen, occur	"befall" is wrong for both readings.
verbs	verbs_004	anfressen	english	low	gloss	build up/erode/nibble at	nibble at, gnaw at; corrode, eat away	"build up" is the opposite of the meaning.
verbs	verbs_004	inhalieren	cefr	low	cefr	A1	B1/B2	medical register, not beginner vocabulary.
verbs	verbs_004	lizenzieren	english	low	gloss	licence	license (verb); the noun is licence	in British English the verb is spelt with -s-, so the gloss is misspelt as a verb.
verbs	verbs_004	übergießen	english	medium	verbform	goss über / übergegossen; dash/douse/spill	separable übergießen (goss über, ist/hat übergegossen) = spill over; inseparable übergießen (übergoss, hat übergossen) = pour over, douse	separable forms given but the glosses "douse/pour over" belong to the inseparable verb.
verbs	verbs_004	untertauchen	auxiliary	medium	aux	UNSET (→ hat); submerge	sein when intransitive ("er ist untergetaucht"); gloss should add "go into hiding, disappear"	intransitive sein reading is the commonest use and its figurative sense is missing.
verbs	verbs_004	anbrennen	auxiliary	medium	aux	haben	sein for the intransitive "burn" given first ("das Essen ist angebrannt"); haben for "light, kindle"	two-auxiliary verb tagged for the wrong lead sense.
verbs	verbs_004	auflassen	english	medium	gloss	close down/convey away/keep open	leave open, keep on (a hat); close down (a mine)	"convey away" is not English and the senses contradict each other unexplained.
verbs	verbs_004	ausreißen	english	low	gloss	tear out	tear out, pull out; (intransitive, with sein) run away, bolt	the frequent intransitive "run away" sense — which takes sein — is missing.
verbs	verbs_004	fernbleiben	auxiliary	high	aux	haben	sein ("er ist der Schule ferngeblieben")	bleiben and all its compounds take sein.
verbs	verbs_004	American spellings / mixed BrE+AmE pairs	english	low	gloss	lahmlegen "paralyze"; düngen "fertilize"; bannen "enthrall"; wiederwählen "reelect"; ankreuzen "tick/check"; abhaken "check off"; konservieren "can"; duschen "have a shower/shower/take a shower"; abzahlen "pay in installments/pay in instalments"	paralyse; fertilise; enthral; re-elect; tick; tick off; tin/preserve; have a shower; pay in instalments	app is British English; also one form only per gloss (abzahlen carries both spellings, ankreuzen/abhaken carry the AmE variant alongside).
verbs	verbs_005	hierbleiben	auxiliary	high	aux	haben ("hat hiergeblieben")	sein ("ist hiergeblieben")	bleiben and all its compounds take sein.
verbs	verbs_005	losziehen	auxiliary	high	aux	haben	sein ("ist losgezogen")	verb of motion/departure.
verbs	verbs_005	rinnen	auxiliary	high	aux	haben ("hat geronnen")	sein ("ist geronnen")	intransitive flow verb; sein throughout.
verbs	verbs_005	aneinandergeraten	auxiliary	high	aux	haben	sein ("sind aneinandergeraten")	geraten compounds always take sein.
verbs	verbs_005	durcheinandergeraten	auxiliary	high	aux	haben	sein ("ist durcheinandergeraten")	same geraten rule.
verbs	verbs_005	dahinschmelzen	auxiliary	high	aux	haben	sein ("ist dahingeschmolzen")	change of state, intransitive only.
verbs	verbs_005	überkommen	auxiliary	medium	aux	sein; gloss "come down/come over/handed down"	haben ("Ekel hat ihn überkommen"); gloss "come over sb (feeling)"	transitive with accusative object, so haben; "handed down" belongs to the participial adjective *überkommen* only.
verbs	verbs_005	erhärten	auxiliary	medium	aux	sein; gloss "harden"	haben for the main sense; gloss should lead with "corroborate/substantiate (a suspicion)"	the everyday use is *einen Verdacht erhärten* (haben); only the concrete/technical "set hard" sense takes sein.
verbs	verbs_005	herunterbrechen	auxiliary	medium	aux	sein	haben for "break down (into parts)" — "hat heruntergebrochen"	sein only fits the marginal "fall off" reading; the glossed main sense is transitive.
verbs	verbs_005	zustoßen	auxiliary	medium	aux	haben, gloss "attack/happen to/join"	sein for "happen to" ("ihm ist etwas zugestoßen")	one entry hides a haben-verb (thrust/attack) and a sein-verb (befall).
verbs	verbs_005	purzeln	auxiliary	high	aux	UNSET → "hat gepurzelt"	sein ("ist gepurzelt")	intransitive motion/fall.
verbs	verbs_005	übersiedeln	auxiliary	high	aux	UNSET	sein ("ist übersiedelt")	change of location.
verbs	verbs_005	verkümmern	auxiliary	high	aux	UNSET	sein ("ist verkümmert")	change of state, intransitive only.
verbs	verbs_005	sprinten	auxiliary	high	aux	UNSET	sein ("ist gesprintet")	verb of motion.
verbs	verbs_005	verstummen	auxiliary	high	aux	UNSET	sein ("ist verstummt")	change of state; ver-…-en inchoative.
verbs	verbs_005	rasen	auxiliary	high	aux	UNSET → "hat gerast"	sein ("ist gerast")	common A2 motion verb — high-frequency error for a learner.
verbs	verbs_005	düsen	auxiliary	medium	aux	UNSET	sein ("ist gedüst")	colloquial motion verb.
verbs	verbs_005	einmarschieren	auxiliary	high	aux	UNSET	sein ("ist einmarschiert")	directed motion.
verbs	verbs_005	verarmen	auxiliary	high	aux	UNSET	sein ("ist verarmt")	inchoative change of state.
verbs	verbs_005	erblinden	auxiliary	high	aux	UNSET	sein ("ist erblindet")	change of state.
verbs	verbs_005	ausrutschen	auxiliary	high	aux	UNSET	sein ("ist ausgerutscht")	everyday verb, sein only.
verbs	verbs_005	verrotten	auxiliary	high	aux	UNSET	sein ("ist verrottet")	change of state.
verbs	verbs_005	zerschellen	auxiliary	high	aux	UNSET	sein ("ist zerschellt")	intransitive change of state only.
verbs	verbs_005	verwaisen	auxiliary	high	aux	UNSET	sein ("ist verwaist")	change of state.
verbs	verbs_005	verhallen	auxiliary	medium	aux	UNSET	sein ("ist verhallt")	change of state (die away).
verbs	verbs_005	durchsickern	auxiliary	high	aux	UNSET	sein ("ist durchgesickert")	sein even in the figurative "news leaked" use.
verbs	verbs_005	sickern	auxiliary	medium	aux	UNSET	sein ("ist gesickert")	intransitive movement of liquid.
verbs	verbs_005	driften	auxiliary	medium	aux	UNSET	sein ("ist gedriftet")	motion.
verbs	verbs_005	flitzen	auxiliary	medium	aux	UNSET	sein ("ist geflitzt")	motion.
verbs	verbs_005	hasten	auxiliary	medium	aux	UNSET	sein ("ist gehastet")	motion.
verbs	verbs_005	hoppeln	auxiliary	medium	aux	UNSET	sein ("ist gehoppelt")	motion.
verbs	verbs_005	absacken	auxiliary	medium	aux	UNSET	sein ("ist abgesackt")	intransitive sinking/dropping.
verbs	verbs_005	aufrücken	auxiliary	medium	aux	UNSET	sein ("ist aufgerückt")	motion/promotion, intransitive.
verbs	verbs_005	vorrücken	auxiliary	medium	aux	UNSET	sein for the intransitive "advance" ("ist vorgerückt")	only the transitive "move sth forward" takes haben, and the gloss is intransitive.
verbs	verbs_005	vorpreschen	auxiliary	medium	aux	UNSET	sein ("ist vorgeprescht")	motion.
verbs	verbs_005	heranrücken	auxiliary	medium	aux	UNSET	sein for the glossed intransitive "approach/draw near"	haben only for transitive "move sth closer".
verbs	verbs_005	ausarten	auxiliary	medium	aux	UNSET	sein ("ist ausgeartet")	change of state.
verbs	verbs_005	einknicken	auxiliary	medium	aux	UNSET	sein for intransitive "buckle" ("ist eingeknickt")	intransitive collapse.
verbs	verbs_005	auftauen	auxiliary	medium	aux	UNSET, gloss "thaw" (ambiguous)	sein when intransitive ("das Fleisch ist aufgetaut"), haben when transitive	gloss gives no clue, so the learner is taught only the haben half.
verbs	verbs_005	aufweichen	auxiliary	medium	aux	UNSET, gloss leads with intransitive "become soft"	sein for the intransitive sense ("ist aufgeweicht")	gloss's first sense is the sein one.
verbs	verbs_005	aushärten	auxiliary	medium	aux	UNSET, gloss "age/cure/harden"	sein for intransitive "cure/set" ("ist ausgehärtet")	normal technical use is intransitive.
